"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MEX3C",1163.86091433448,0.315333689407692,0.0625628111282895,1.48789708806158e-07,1.33225750338381e-06
"MEX3D",597.883636149991,0.019723812404368,0.0814689956250036,0.796199899829208,0.859222605764558
"MFAP1",1323.71556866077,-0.0927847752983374,0.0616106409125222,0.118202927537136,0.20383703497285
"MFAP2",217.549205092467,0.218315582440827,0.120152778523169,0.0352124250685067,0.0758068636302129
"MFAP3",2357.01981958181,0.0603564343812464,0.0577814650069635,0.280761298461022,0.399287055799111
"MFAP3L",371.212600507286,0.284436078362373,0.0985464234944496,0.00141632511067958,0.00486297996102608
"MFF",1256.88399337053,-0.240672757601467,0.0619916814990564,5.3969473078985e-05,0.000269234075928118
"MFGE8",1706.26500579994,0.203429888880061,0.0648229427740124,0.00106219788294603,0.00376572922738021
"MFHAS1",731.762346734479,-0.0387355964236329,0.0719954583545261,0.571599704561231,0.682304961201314
"MFI2",322.074374123971,0.825916578873704,0.112878498524035,5.72111820340655e-16,2.47619665338991e-14
"MFI2-AS1",190.859006198809,0.514315187010315,0.136072929459892,5.53515216598763e-06,3.53775428579035e-05
"MFN1",1284.0186374409,0.0129701856487309,0.0752624973877738,0.855541255660035,0.901542513765616
"MFN2",5839.74941231111,-0.182878402574187,0.0501618317973823,0.000185541275913946,0.000809668192109566
"MFNG",7.79755825525748,0.0208756925215708,0.250514663619744,0.840970261416434,0.890708490153961
"MFSD1",648.822146751053,-0.487873236483,0.0889218138047861,2.20833042342475e-09,2.90256603557923e-08
"MFSD10",645.21915279861,0.0364260666770501,0.0799201220361509,0.627663858904093,0.728788271144971
"MFSD11",866.515130818938,-0.104685691005595,0.0681799802248578,0.108149159807776,0.189584921899198
"MFSD12",850.722939160098,-0.408233065475496,0.0762188816591367,1.14621194486117e-08,1.30746447904914e-07
"MFSD2A",269.587702728177,0.128381740640508,0.101746499294273,0.161620536833073,0.261647829358358
"MFSD3",422.135092238389,0.421602102344139,0.109088506876898,1.18239793720802e-05,6.97946381298547e-05
"MFSD4",64.7463749325127,0.0395766818184568,0.161633675546037,0.744969867436552,0.821771987447959
"MFSD5",395.834151286148,-0.386978588832025,0.0979281606456186,1.2115639346713e-05,7.12425558982954e-05
"MFSD6",402.14994728435,-0.00586967635154557,0.09010125891688,0.943757542957154,0.96284034126295
"MFSD8",805.665568865377,0.00978231300925053,0.0746140272109994,0.889951410386221,0.927309332740016
"MFSD9",384.203236853829,0.10256981180336,0.0902412254150294,0.217973682919787,0.328994659927557
"MGA",2040.21912615579,0.11113169122811,0.0724025130588616,0.106166254309818,0.186812242037375
"MGAM",15.6647124954135,-0.198133912416802,0.255555972448505,0.118738042456727,0.204468053834472
"MGAT1",1706.1931840391,-0.144304607779818,0.0559504046153485,0.00782728149726387,0.0213389248057948
"MGAT2",1493.1785454723,0.2674820793567,0.0595602585901819,3.17780311957059e-06,2.1547636775023e-05
"MGAT3",306.955757429359,0.779091157639888,0.122849108014161,6.02256055415365e-13,1.50466086039953e-11
"MGAT4A",1421.18463557782,0.0261698964060292,0.0637050449164719,0.669280064623118,0.762870043986217
"MGAT4B",2047.38649489902,-0.0843305483120835,0.0601333265524231,0.146437076863062,0.241365124007825
"MGAT5",2018.82726426165,-0.0505075994397216,0.0539071956660032,0.335362113508701,0.459050233769371
"MGAT5B",159.430622704964,-0.0998945006799209,0.127604248972105,0.354874409904875,0.478596094811586
"MGC12916",220.433302646251,0.372588157036762,0.117389546618465,0.000250427052454006,0.00105767225424843
"MGC12982",495.169860387187,0.544337749482216,0.0976245265229456,6.54891118299287e-10,9.51077696849579e-09
"MGC16121",74.8933771896185,0.0159429831380487,0.162622594292228,0.895905161062631,0.931383943692335
"MGC16142",65.5482915004412,-0.0206924826281524,0.163362027232261,0.865363637577636,0.908838844250197
"MGC16275",15.7581294286889,0.0752468434327818,0.228441612367938,0.527393019428556,0.643072864136661
"MGC16703",41.0180183211016,-0.0867335509908671,0.188810268837897,0.491333272966937,0.610590079192575
"MGC21881",63.5342578766126,0.12952936902559,0.167700797757081,0.295973888607973,0.415936187540076
"MGC23270",70.8753139519203,-0.176446892197203,0.172389253730077,0.160789939917782,0.260687709912073
"MGC23284",50.3413780533543,0.0278719313001245,0.17498696647464,0.822458579162628,0.877372577738921
"MGC27345",476.715350976032,0.0379600054948253,0.0878987121627297,0.64132859575976,0.740235417206184
"MGC2752",1251.16791924719,-0.250489792138105,0.0723374543132051,0.000258429958376831,0.00108699050382152
"MGC2889",29.6887032309839,0.181093797589855,0.216728901772937,0.163377303523417,0.263603094469947
"MGC3771",27.1513896904062,-0.0904150182356194,0.206079976957406,0.470471968080245,0.592460720019981
"MGC45800",355.553137758416,0.279826333633616,0.0940867456725954,0.00111697226688001,0.00392909315032313
"MGC45922",5.60659151924124,0.000323514019827228,0.265930611792887,0.997176975571136,0.998086393697512
"MGC57346",1275.29987203111,0.231774593071544,0.0586629242309446,4.28348600602666e-05,0.000219459027951316
"MGC72080",162.076890713363,0.0551585624454157,0.121648183940143,0.59806329859904,0.70503115289561
"MGEA5",5906.80763099186,-0.0925309838147794,0.0499479814867493,0.0577530570793943,0.11382448974152
"MGLL",98.9659869467478,0.122434804793256,0.143573483355156,0.29025134053287,0.409685168100644
"MGMT",222.229547976814,-0.0856056869383626,0.113191430712325,0.389430400562951,0.513789979791322
"MGRN1",1618.63582157953,-0.386307917690888,0.073777136270909,2.76499583524989e-08,2.88615224243305e-07
"MGST1",1038.07132407862,0.0580615548436298,0.0641989027239494,0.346672905095845,0.470591853237712
"MGST2",465.324628930124,-0.0110219767807481,0.0818929142580086,0.885756737045687,0.92444316429201
"MGST3",774.280071587015,-0.0880550346870474,0.0707094305597482,0.191089466438004,0.29741389821739
"MIA3",2020.01245749147,0.195925505051638,0.0650329823775349,0.00167212031089844,0.0056231404195567
"MIAT",79.2087210676046,0.284999325918585,0.168784013083743,0.0244507805504714,0.0557977488724184
"MIB1",4982.46410285905,0.373603430974984,0.0673327162996641,5.56465430622931e-09,6.7376606316165e-08
"MIB2",439.91885848498,0.24072755412556,0.0948264726276873,0.00538545753695891,0.0154947905304639
"MICA",490.648342279612,0.0840078342797456,0.0839754776358206,0.283689930612614,0.402669356476934
"MICAL1",171.16798862601,0.651561703282576,0.143979207117238,4.61144130557756e-08,4.59483976380757e-07
"MICAL2",236.44606176239,-0.172593746864122,0.109558511419682,0.0752373678979284,0.141340280933081
"MICAL3",1671.7658574601,-0.0647721291975086,0.0571910666275754,0.242516341300337,0.356819264969805
"MICALCL",7.80688512339038,-0.0725224213938119,0.256779319248621,0.491004306051745,0.6103293554312
"MICALL1",2059.13048951147,-0.335664826272126,0.0604826884428808,7.8301503641363e-09,9.1980321364644e-08
"MICALL2",101.465148031257,0.125734886691305,0.141464244881439,0.273645439961935,0.391653687344337
"MICB",785.409336730416,0.532641256834562,0.0765968273616475,1.13196804805289e-13,3.2940698974115e-12
"MICU1",1772.79512953685,-0.0797895020851019,0.0563220042747846,0.14412314935484,0.238549196362934
"MID1",6171.35975667064,-0.337698926233566,0.0485247202979098,9.41977921437523e-13,2.30103191778816e-11
"MID1IP1",1598.58985161317,0.361545322723486,0.0701793835025439,5.53104261648031e-08,5.41647353742639e-07
"MID2",1213.10485506663,0.294650033158336,0.0637155336281904,1.39482002631708e-06,1.01043892995577e-05
"MIDN",2725.07679390399,-0.188025305046856,0.0550221841273216,0.00042858774291168,0.00169941952770012
"MIEN1",906.551627293364,-0.170263996684104,0.0739582753317672,0.0150616156245833,0.0370689931237742
"MIER1",1981.44795065262,0.261118392938655,0.0765515137901621,0.000290861850147952,0.00120558196048645
"MIER2",914.272818083028,-0.14090844187445,0.0731150314205902,0.0422054668567515,0.0879978498048988
"MIER3",1631.96893086593,-0.0291298852839464,0.0687305183989229,0.657342388035971,0.75311802193518
"MIF",7719.84854658747,0.043233142416806,0.0538952903744726,0.409501193873671,0.534850887782128
"MIF4GD",645.859681113606,0.218943650391883,0.0862650907839611,0.00619910021353722,0.0174225671814522
"MIIP",569.326807194038,-0.363286889189217,0.0823552744923033,2.09951601114921e-06,1.47301659868985e-05
"MINA",1753.99459125771,-0.388181122001333,0.0615295837344807,4.79045840393334e-11,8.55876667167857e-10
"MINK1",1944.37725956593,-0.320954285158714,0.0682127377614535,7.67468192765139e-07,5.89902390286961e-06
"MINOS1",849.333662997529,-0.129042886313169,0.0668721447921017,0.0437909931164092,0.0906804055570927
"MINPP1",1208.05715552938,0.122359736709926,0.0636358978149666,0.0454648815714542,0.0936041679412293
"MIOS",979.038043662209,-0.122128377398435,0.0748390554740054,0.0846816489187222,0.155563550410828
"MIPEP",367.24215820415,-0.00928913784395492,0.0910764911837046,0.911892496839181,0.942311400493242
"MIPOL1",510.458988004906,0.241847028790842,0.0940837014176552,0.00489177028517568,0.0142757930544586
"MIR100HG",20.1549199791662,0.535618335754998,0.36563853257617,0.00216035039566545,0.00699310544559722
"MIR1204",6.69436437727753,0.113706629585178,0.276059643598675,0.266665680651314,0.384508087763461
"MIR1304",44.5424676011308,0.246106721459115,0.210070389729039,0.0665363408893552,0.1278552873643
"MIR17HG",2109.38929661487,0.218118989429906,0.0684010707862837,0.000827813786187503,0.00303202832533277
"MIR181A2HG",9.0995417286681,0.100257100545697,0.25947436920583,0.355472037013871,0.47919177476032
"MIR186",26.3027128218069,0.239946605721372,0.234508721303185,0.0742220446835842,0.139774692555861
"MIR1914",12.0661060063848,-0.122761731018638,0.261720620170666,0.271825286614731,0.38986236617524
"MIR210HG",227.910705569179,0.289517304048819,0.131022761593392,0.00843517929261937,0.0227379876896661
"MIR221",13.0243798107313,0.148232076582066,0.258157086392974,0.208733656471023,0.318237014454979
"MIR22HG",128.202743274915,-0.374975238516378,0.151238164990165,0.00184856199153779,0.0061306183898075
"MIR25",16.3275908397435,0.0683648136424523,0.229851050398309,0.562464488627927,0.674675622729463
"MIR3064",305.993517427037,0.193196508074363,0.114296459825836,0.0535223653967773,0.107149334765014
"MIR3153",17.0005453640921,0.0139971518969288,0.223457785203464,0.905664004736607,0.938146526850803
"MIR3176",20.3852650912947,-0.10240399794149,0.222060310488768,0.405185982429193,0.530748731459894
"MIR3191",20.1297893084754,0.0140971284194357,0.21664894235033,0.906848749158275,0.93891177480882
"MIR31HG",18.2275880072934,-0.08959189924703,0.227697183500135,0.456987339393333,0.579914971075203
"MIR3607",10.9919222628964,0.102327619523734,0.253798184534169,0.359458263547031,0.483462554219199
"MIR3648",22.1081709759777,-0.165194766282838,0.239552406041426,0.188068663397905,0.293882080900503
"MIR3653",13.1731534784077,-0.309742952575127,0.325422175729502,0.0238766166502001,0.0546905508095296
"MIR3671",7.59795308617097,-0.0439908333116413,0.259927621373264,0.657656588300793,0.753365651177342
"MIR3685",18.5286187845444,0.131561547901366,0.226764168355519,0.290453372608557,0.409824407459369
"MIR3687",10.5252808181263,-0.198777949028451,0.291597874756761,0.0921994210120272,0.166448608136505
"MIR3916",11.8987946674231,0.00815271989129905,0.237238905133853,0.941817453124142,0.96146146907108
"MIR3936",11.2617457835995,0.0436913764495403,0.238008475666103,0.698279956546784,0.785679410529114
"MIR4258",9.57044726323907,0.2017005358999,0.299123097474823,0.0830925459822449,0.153079257744929
"MIR4292",16.3942927297275,-0.0361976637882317,0.227618442068139,0.757151389600035,0.831323269949757
"MIR4321",39.4153121296716,-0.282469633753634,0.220192619919491,0.0397133253116146,0.0837260213245003
"MIR4444-1",121.638525242824,-0.203299913619227,0.150027564395533,0.0871686371131327,0.159048344524793
"MIR4500HG",6.35062317183366,0.155520483472334,0.292269460245283,0.141340793569208,0.234829292083789
"MIR4517",25.5044662465991,0.0702912329440871,0.210401386881129,0.569904203361836,0.68110413410406
"MIR4523",26.2813890322359,-0.0398787474218318,0.209892123304577,0.745328285041316,0.821931321299061
"MIR4664",21.2422201103997,-0.198167762416509,0.234811115448064,0.127621169313639,0.216482586277772
"MIR4666A",7.53338446378186,0.177863257041002,0.303206515371614,0.0988579203071438,0.17636122617962
"MIR4691",15.0872020420078,-0.214549484614941,0.271183492503164,0.090465366395152,0.163934468057732
"MIR4712",48.1391723183428,0.103623642440773,0.17470084041678,0.407073857097488,0.53254063978739
"MIR4737",19.0446991964067,-0.173488531004172,0.236606095156339,0.172070126951129,0.274572385564866
"MIR4784",12.0749508103199,-0.118208141987996,0.25482548063517,0.299232746624332,0.41951689355987
"MIR497HG",12.4735942279694,-0.165188221931594,0.266259425307664,0.163213482766157,0.263435132137015
"MIR5047",909.691963837561,0.326527478951994,0.0712695018694761,1.32656684653218e-06,9.65089943038206e-06
"MIR570",26.8445137471907,0.0158139588947345,0.204294476853889,0.898111185002269,0.932922517352468
"MIR590",20.2786079504148,0.0388232840486485,0.214907066498482,0.749322096577656,0.825446946796364
"MIR600HG",299.401846095575,0.050953167955749,0.0968784195805125,0.563843077749777,0.675934219366881
"MIR614",18.2939993190695,0.114588332763224,0.22816075843501,0.349694850761499,0.473571616947426
"MIR622",63.0205237373902,-0.114636683386349,0.166923253359577,0.353529507691811,0.477326967107616
"MIR637",12.9282528053675,0.125762958356812,0.245276280968708,0.289291087394043,0.408699174842502
"MIR641",27.4532209784166,0.278933735700391,0.247281735375759,0.0436209994526223,0.0903771111906071
"MIR647",19.3724594980325,-0.296980494019495,0.283928685242035,0.0328987488191753,0.0715483758820421
"MIR7-1",14.9657433069448,0.210523904164845,0.270053246056391,0.095334273540802,0.171062841638961
"MIR7-3HG",18.6011985121505,-0.111099432695064,0.239245412642567,0.349762294301787,0.473613964214943
"MIR762",7.01995477856196,0.00664832271078248,0.261400620605404,0.944438540388694,0.96292622249982
"MIRLET7D",19.5084364672443,-0.0631494627731865,0.227060899298359,0.594740630127174,0.702235440090988
"MIS12",2083.93350307277,0.224137703968855,0.0596837027403663,9.8846195327397e-05,0.000461352305955485
"MIS18A",1208.32896564125,0.0327468045774361,0.0617849603972786,0.582455818808785,0.691742857164502
"MIS18BP1",1759.74926758146,-0.0612249043629979,0.0715395578269734,0.368469062964483,0.493164386101853
"MITD1",541.788305859739,0.192314869371862,0.0825859353031898,0.0126358249620885,0.0320431507744659
"MITF",458.143761034848,0.0088726346433279,0.0885445856898862,0.913831112753082,0.943760553836223
"MIXL1",9.86778741633223,0.108478280302403,0.254109711734374,0.335076490828466,0.458700132001014
"MKI67",10069.5004231834,0.209585757152632,0.0519286168036418,3.37007350054541e-05,0.000176787911696416
"MKI67IP",1535.74385663095,-0.0870086599069707,0.0675904705960571,0.178415192462389,0.282317252205058
"MKKS",1062.45371667802,-0.0731761378633542,0.0684712807486938,0.263406895411079,0.380774009595562
"MKL1",1253.02989852548,-0.115766388822639,0.0634266344796206,0.0576754862858768,0.113686189452533
"MKL2",982.553320547591,0.0157608890325926,0.0659163629922428,0.803120472624053,0.863690459103278
"MKLN1",2631.17829396286,0.0986658858455998,0.0634481280693622,0.105875721911338,0.186365043781385
"MKNK1",758.366055097728,-0.189827879967833,0.0715210285980092,0.00521341499677673,0.0150684953772525
"MKNK2",2896.49254898565,-0.129026715194359,0.0600004761947664,0.0259246258669712,0.0585609933028539
"MKRN1",2806.92683155199,0.206161859782366,0.0508014081667507,3.11874904509996e-05,0.000164728700852392
"MKRN2",2091.07500609752,-0.18838953248842,0.0519178901128616,0.000193588133983193,0.000840788785272564
"MKRN7P",9.68685935293763,-0.133278903530228,0.270995937650892,0.224643798758756,0.336648002333785
"MKRN9P",262.108212630243,0.243324090118844,0.104694681879784,0.00932239885935067,0.0247767284843692
"MKS1",812.793957548523,-0.00862920925466953,0.0696738293557314,0.89673422250055,0.931849136258687
"MKX",311.377240405112,0.14932295102748,0.0939615693487748,0.0825991051950012,0.152378783382568
"MLEC",4416.6014985828,0.161014186262163,0.0492818351191403,0.00081943366048917,0.00300563337154837
"MLF1",1067.20079204094,0.360945101666173,0.0812356474277004,1.85474657423258e-06,1.31328023562597e-05
"MLF1IP",3541.76081832712,0.027089925969889,0.0546839168190186,0.610223837814449,0.714913402060161
"MLF2",5173.41141282439,-0.101905260379867,0.061668070861923,0.0864217391702929,0.158042135485783
"MLH1",1882.81720480845,-0.263538651748394,0.0583969311900175,2.94289538798028e-06,2.00833619274593e-05
"MLH3",100.306286811983,-0.155593407201594,0.142022113544879,0.176801582642068,0.280606994865755
"MLK7-AS1",19.9402148895235,-0.651641680977645,0.494665147951505,0.000736827078787532,0.00273594685006535
"MLL",3743.49523751135,0.569968030967438,0.0701625150285678,8.99167430671766e-18,4.93418127581132e-16
"MLL2",3966.41790626707,0.111005375140322,0.141473414695413,0.333661638985549,0.45717059773613
"MLL3",3662.67492094839,0.231486027282856,0.0737479980453806,0.000908300423981658,0.00328764099280994
"MLL4",2749.72923462806,-0.22261395682789,0.0600938042618173,0.000121854910220348,0.000555528246748058
"MLL5",2165.28410715787,0.109921517252431,0.0534671039142637,0.0345526225395307,0.0746381337438337
"MLLT1",2498.37285910903,-0.297717202403743,0.0580004743157962,1.04864660608686e-07,9.72974341939888e-07
"MLLT10",1501.39683082316,-0.25130972250837,0.06181228836666,2.35418532131768e-05,0.000127546041826679
"MLLT11",1473.43052752123,0.137174732944356,0.0574071419485393,0.0135972812279317,0.0340541525781859
"MLLT3",860.636577329022,-0.146605043315249,0.0700638625532446,0.0280779168557342,0.062733341935198
"MLLT4",6313.14142847427,-0.0273343055980543,0.0485975169480463,0.565114305552105,0.677035579322269
"MLLT4-AS1",98.2986038088548,0.636529406289823,0.18148460403875,4.22453842265347e-06,2.77749391801757e-05
"MLLT6",2886.17127164426,-0.155843401986009,0.0512266489813999,0.00179864374883757,0.00599093024081709
"MLST8",1605.34699139713,-0.350183737323472,0.0592586979103885,8.33758315888836e-10,1.18398304284953e-08
"MLX",1781.04380201247,0.00463668635024122,0.0544293734267949,0.930169688874102,0.954670282240248
"MLXIP",1741.79009704601,-0.368796006895258,0.0590375113382677,8.62150662439554e-11,1.46213520180836e-09
"MLXIPL",254.98384058148,0.158831333998976,0.176482178252322,0.208715897421994,0.318237014454979
"MLYCD",177.977819553592,0.0110599989147934,0.116285806114058,0.913166467518326,0.943247245271871
"MMAA",124.308669462477,0.252742813104841,0.144483702616132,0.0303040831674369,0.0668229388443841
"MMAB",1101.78888257036,-0.177554528258714,0.0652530439575359,0.00453022232304931,0.013352554382055
"MMACHC",797.027834841006,-0.449684063108565,0.0785000788465454,8.7044644750332e-10,1.22926559429122e-08
"MMADHC",1300.81334415279,-0.123763240559387,0.0621146494182719,0.0385528022036375,0.081703192471039
"MMD",1008.92428748522,0.313586573459413,0.0678680239918911,1.22666079243572e-06,8.99648834165861e-06
"MME",249.75558006669,-0.143781160701502,0.109641339084331,0.138710976653026,0.231260216609565
"MMGT1",1820.17656472124,-0.0432131154849479,0.0585382816145855,0.445541497231071,0.569198063104299
"MMP11",61.8531641856308,0.235535398772681,0.175775250592778,0.065462731226129,0.126138897441741
"MMP13",13.1897067277287,-0.163795039421699,0.254789934043911,0.178157226507461,0.282088395021346
"MMP14",24.2277578239002,0.295165714981766,0.252306038312741,0.0350130220778872,0.0754523259785045
"MMP15",627.354691211981,0.242268666748005,0.0835679473466553,0.00184807737914631,0.00613033439779428
"MMP16",27.0665301162984,0.234181082727451,0.232366813566581,0.0803074845509989,0.149060703083607
"MMP17",140.558660695574,0.133811435062446,0.138729687023846,0.238947730535236,0.35302229612249
"MMP2",221.83276958553,0.779514757884072,0.128724078661241,3.78459884382817e-12,8.31907886057508e-11
"MMP24",18.8248878980955,0.0390343245833672,0.225876418517138,0.740520489711524,0.818167784186855
"MMP25",10.0500543879377,0.115689520098209,0.264543462207686,0.288368333998553,0.407878067926702
"MMS19",1735.13013751386,0.0606440406713159,0.0587377380505988,0.285850275592166,0.404800874145034
"MMS22L",2311.34527733832,-0.179298931892026,0.055833686828663,0.000925754891944525,0.00334294334071155
"MN1",342.426962821922,-0.186777714918625,0.0998070405584129,0.0384990842162456,0.0816140216587492
"MNAT1",1260.17707064736,0.257529134630356,0.0714976493864858,0.000146758547538713,0.000654936126323649
"MND1",544.029010133578,-0.0433707275272075,0.0803100656748685,0.565249777840552,0.677092292548537
"MNF1",978.863052003052,-0.0741192029384193,0.0717914867875114,0.277738372012735,0.396161352207173
"MNS1",322.9737464865,-0.117207261112254,0.0973788715456553,0.185861596083371,0.291384556791989
"MNT",801.879392733168,-0.0389517623739786,0.0804077283826063,0.605914869876742,0.711705224244026
"MNX1",690.569043547697,0.0943628026203738,0.0828384542054201,0.223025118918297,0.334646577361292
"MOAP1",1332.48905007047,-0.0607592898950302,0.0592845612847544,0.28909727465767,0.408495459363169
"MOB1A",1260.29443157834,0.257536297441348,0.0633748535316078,2.28249541740575e-05,0.000124055684784009
"MOB1B",1568.78742637016,0.293233226633084,0.0784185841050935,6.68329148999288e-05,0.000326306875575915
"MOB2",367.419711710157,-0.106822220794104,0.0944822016944679,0.216685379600882,0.327339914622755
"MOB3A",598.652178869001,-0.373354094619779,0.0833048039857282,1.37514839253209e-06,9.97128600814323e-06
"MOB3B",327.734684619064,0.170908152986523,0.0920499472054779,0.0432400463494187,0.0897209064360321
"MOB3C",105.909404078515,0.139066737337269,0.150215018515012,0.240734911079115,0.355029863594571
"MOB4",14.3236562365408,0.00892343176442473,0.235051079568359,0.936977931952858,0.958830947639706
"MOBP",11.0936121355028,-0.217189400418874,0.295919516971165,0.0735856904904299,0.138916836759486
"MOCOS",259.609352113969,0.275809572006163,0.103462457677826,0.00291300110537144,0.00908797197645322
"MOCS1",653.85952240497,-0.0619100275013771,0.0738498746834136,0.376742855962919,0.501268962752879
"MOCS2",1226.76984169517,-0.19075759859331,0.0616620701484221,0.00131229179566717,0.00454129807216804
"MOCS3",470.768460716683,-0.199255777030087,0.0852364333367267,0.0118932176934126,0.0304109319120128
"MOGS",1126.95819441173,0.345883138491105,0.0619797748486945,6.00478850819305e-09,7.20246490463592e-08
"MOK",306.130727636694,-0.0261051780118457,0.0996581945376886,0.772540108501066,0.842386056704527
"MON1A",382.782741558275,-0.161819750380537,0.100413523924982,0.074499236405345,0.140159271136051
"MON1B",765.415559801811,-0.0882120160099319,0.0723433155106057,0.199457158611443,0.307470905461643
"MON2",1577.64196601196,0.176853764347199,0.0606641736731134,0.0024967361528182,0.00792938218025044
"MORC2",2035.70830976883,0.0857778412295834,0.05518741447898,0.109468541332004,0.191548130915185
"MORC3",1182.73371054416,0.228451897490582,0.0682650537533891,0.000450193070487178,0.00177592208678703
"MORC4",2213.30996288741,0.0798757711412119,0.0533629982964404,0.123954074982148,0.211405745598924
"MORF4L1",5191.87157133404,-0.0990306619890731,0.0477198479159814,0.0338996995863774,0.0734238630031983
"MORF4L2",20435.8041820287,0.201554647197164,0.0381222483509866,8.12278059954531e-08,7.67096028961363e-07
"MORN1",156.399568720064,-0.10412199098704,0.129040082251624,0.338328277298511,0.462286703485249
"MORN2",288.814047459447,-0.0062211368536807,0.0979474960552107,0.944322113760039,0.962875562816966
"MORN3",17.6414362539308,-0.0507772524019509,0.223052454638335,0.670715320223693,0.763939280595777
"MORN4",454.23314720801,0.119981660855885,0.0868535152343166,0.136631817404449,0.228512884991767
"MOSPD1",3262.32195673835,-0.188836414569619,0.0548230289381032,0.00038651270605297,0.0015485704637559
"MOSPD2",742.583492621399,0.265374726707096,0.0712269752619675,8.62988672217912e-05,0.000408120066131986
"MOSPD3",156.619016525226,0.0931767581834451,0.129212370188302,0.391915889801482,0.51640405169366
"MOV10",21714.9186314605,5.08219589550465,0.110190197454837,0,0
"MOXD1",556.497515761802,0.819229046094454,0.0948253767256959,1.21232602684553e-20,1.02348293420229e-18
"MPDU1",943.655216396505,-0.266958283404252,0.0802485883008083,0.000377531675964263,0.00151693886014406
"MPDZ",1006.50138062594,0.0866453394949568,0.066575277081938,0.174264557061911,0.277411408957341
"MPG",431.461431165922,-0.0315118603385528,0.0948523603633266,0.716559962019362,0.799628764180141
"MPHOSPH10",1474.36791102571,-0.283611355135986,0.0692992768544506,1.68807735530646e-05,9.57533817854215e-05
"MPHOSPH6",586.287830948792,-0.0499184299099567,0.0815335951013495,0.51358189734483,0.631648591427465
"MPHOSPH8",983.416578502736,-0.0275994496545556,0.067134558511109,0.667668875672197,0.761541999458341
"MPHOSPH9",1354.25470581983,0.0769897643261776,0.0686193458673323,0.24023943971078,0.354515763527493
"MPI",1955.79882448983,-0.0757566358919742,0.0612771039108661,0.199874398988105,0.307912045670196
"MPND",270.976341533895,0.119035848218582,0.104478627807482,0.203683246213631,0.312431915438975
"MPP1",698.670768839936,-0.134873631088652,0.0797388140496087,0.0716902897347197,0.136074280639156
"MPP2",1679.79234773651,-0.414577675258126,0.0675632184715502,1.08954560577043e-10,1.8117822762622e-09
"MPP3",446.929516684742,0.151021639153236,0.0853341892501714,0.0570767085650265,0.112693861102754
"MPP5",1916.53205181334,-0.176507419549814,0.0656864543880495,0.00503384167320892,0.0146119595919658
"MPP6",816.399993954179,-0.0179362778000628,0.0689468526556393,0.785354968210551,0.851586385783706
"MPP7",816.129686582816,0.13483233639286,0.0717029071330302,0.0479351766934322,0.0977600198957507
"MPPE1",213.634632776506,0.0790439448377933,0.109549733457287,0.415653788813516,0.540406199451656
"MPPED2",261.468338149087,0.363674224814606,0.106619507176601,0.000121774189796875,0.000555375608853958
"MPRIP",3527.25579217256,-0.287366881609113,0.0551553692593804,7.49625640727371e-08,7.1407302974433e-07
"MPST",1060.63625530661,-0.0533497415496416,0.0699853964010177,0.424124722880652,0.548818963033621
"MPV17",735.845773674273,-0.0965161882791484,0.0823086875759401,0.210107176478082,0.319759980842485
"MPV17L2",508.921011248106,-0.174283625237426,0.0819985153742977,0.0230165221851241,0.0530049255657123
"MPZL1",2063.6273308384,-0.217802367570082,0.0608330584229219,0.000201849111361722,0.000872162991021612
"MPZL2",128.047732156202,-0.039654531383269,0.131985818578843,0.719064682913073,0.801423825109486
"MPZL3",78.7653932606897,0.168103252607598,0.161247626839849,0.170400985282666,0.272758739334115
"MR1",211.586921306506,0.544569324252366,0.130567389722535,7.63398207047062e-07,5.8706774030421e-06
"MRAP2",63.0799259129053,0.262128027936418,0.176324469673249,0.0414927995299436,0.0867987562665192
"MRAS",836.21709555584,-0.0325479863948165,0.0693710843901563,0.623077367030566,0.725051783128193
"MRC2",437.063254176882,1.56399137785157,0.106459199300121,3.69753924332198e-51,3.55079315460264e-48
"MRE11A",2099.59247970851,-0.000890138484890639,0.061842494144212,0.98808688273829,0.992673921359607
"MREG",521.584115845033,-0.451792860025556,0.0978013766372881,3.06598840694868e-07,2.57425747938615e-06
"MRFAP1",11364.0951457679,-0.0416647968996668,0.0445208559242214,0.340247724474843,0.464248848819462
"MRFAP1L1",2256.80522623994,0.104362510653295,0.0553437519321805,0.0520844198845593,0.104679805301014
"MRI1",1359.71926973906,-0.347764286929339,0.0627968009720932,7.53102105763398e-09,8.91480266182943e-08
"MRM1",204.38753980088,-0.0983544348568769,0.112694444695577,0.32116330138291,0.44309802201842
"MRO",10.0942737014604,0.0694026662516918,0.245563658058781,0.532320917363313,0.647645173433154
"MRP63",857.490820273399,-0.182071866899749,0.0732365013024869,0.0087200264937451,0.0233931053613741
"MRPL1",749.579238243235,-0.267499494896685,0.0780703723875129,0.000263235922603509,0.00110448387515099
"MRPL10",1842.47198510931,-0.0836963068006795,0.0621605709725681,0.162202928828848,0.262344591123054
"MRPL11",1120.02241523751,-0.313995751401494,0.0674983452904912,1.05167137175176e-06,7.84795076588915e-06
"MRPL12",3574.99588760545,-0.272802903628041,0.0535923308567717,1.56643418532275e-07,1.39607083860116e-06
"MRPL13",1452.64058862657,0.00335197985366024,0.0649357819508339,0.957130416356073,0.971868150099859
"MRPL14",1318.23905397774,-0.214503496198865,0.0771203401042953,0.00313859402774843,0.00967586220633117
